2025-11-10,,,,,,,,,,,,,,,,,,,,,,,,,
American Express Co,AXP,3M Co,MMM,Amgen Inc,AMGN,Apple Inc,AAPL,Boeing Co,BA,Caterpillar Inc,CAT,Chevron Corp,CVX,Cisco Systems Inc,CSCO,Coca-Cola Co,KO,Dow Inc,DOW,Goldman Sachs Group Inc,GS,Home Depot Inc,HD,Honeywell International Inc,HON
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2025-04-02 16:00:00,"249,98",2025-04-02 16:00:00,"249,98",2025-04-02 16:00:00,"155,36",2025-04-02 16:00:00,"245,82",2025-04-02 16:00:00,"311,58",2025-04-02 16:00:00,"86,6",2025-04-02 16:00:00,"382,14",2025-04-02 16:00:00,"64,96",2025-04-02 16:00:00,"169,5",2025-04-02 16:00:00,"271,54",2025-04-02 16:00:00,"264,49",2025-04-02 16:00:00,"523,2",2025-04-02 16:00:00,"44,74"
2025-04-03 16:00:00,"243,49",2025-04-03 16:00:00,"243,49",2025-04-03 16:00:00,"159,82",2025-04-03 16:00:00,"228,69",2025-04-03 16:00:00,"318,27",2025-04-03 16:00:00,"86,39",2025-04-03 16:00:00,"373,11",2025-04-03 16:00:00,"55,58",2025-04-03 16:00:00,"172,39",2025-04-03 16:00:00,"255,23",2025-04-03 16:00:00,"263,1",2025-04-03 16:00:00,"540,44",2025-04-03 16:00:00,"45,62"
2025-04-04 16:00:00,"227,48",2025-04-04 16:00:00,"227,48",2025-04-04 16:00:00,"153,24",2025-04-04 16:00:00,"210,28",2025-04-04 16:00:00,"300,11",2025-04-04 16:00:00,"81,47",2025-04-04 16:00:00,"359,84",2025-04-04 16:00:00,"57,25",2025-04-04 16:00:00,"163,75",2025-04-04 16:00:00,"240,76",2025-04-04 16:00:00,"242,26",2025-04-04 16:00:00,"525,05",2025-04-04 16:00:00,"43,03"
2025-04-07 16:00:00,"225,78",2025-04-07 16:00:00,"225,78",2025-04-07 16:00:00,"150,62",2025-04-07 16:00:00,"214,44",2025-04-07 16:00:00,"299,89",2025-04-07 16:00:00,"81,18",2025-04-07 16:00:00,"357,86",2025-04-07 16:00:00,"55,61",2025-04-07 16:00:00,"160,23",2025-04-07 16:00:00,"244,21",2025-04-07 16:00:00,"233,83",2025-04-07 16:00:00,"524,7",2025-04-07 16:00:00,"42,58"
2025-04-08 16:00:00,"221,03",2025-04-08 16:00:00,"221,03",2025-04-08 16:00:00,150,2025-04-08 16:00:00,"216,87",2025-04-08 16:00:00,"299,83",2025-04-08 16:00:00,"78,95",2025-04-08 16:00:00,"354,56",2025-04-08 16:00:00,"53,27",2025-04-08 16:00:00,"158,39",2025-04-08 16:00:00,"243,99",2025-04-08 16:00:00,"236,53",2025-04-08 16:00:00,"553,08",2025-04-08 16:00:00,"42,17"
2025-04-09 16:00:00,"235,31",2025-04-09 16:00:00,"235,31",2025-04-09 16:00:00,"150,97",2025-04-09 16:00:00,"234,34",2025-04-09 16:00:00,"303,96",2025-04-09 16:00:00,"81,91",2025-04-09 16:00:00,"390,49",2025-04-09 16:00:00,"59,32",2025-04-09 16:00:00,"162,32",2025-04-09 16:00:00,"265,17",2025-04-09 16:00:00,"248,1",2025-04-09 16:00:00,"578,5",2025-04-09 16:00:00,"42,89"
2025-04-10 16:00:00,"229,55",2025-04-10 16:00:00,"229,55",2025-04-10 16:00:00,"148,69",2025-04-10 16:00:00,"227,11",2025-04-10 16:00:00,"306,78",2025-04-10 16:00:00,"77,55",2025-04-10 16:00:00,"381,35",2025-04-10 16:00:00,"54,4",2025-04-10 16:00:00,"163,56",2025-04-10 16:00:00,"255,12",2025-04-10 16:00:00,"245,17",2025-04-10 16:00:00,"594,4",2025-04-10 16:00:00,"42,92"
2025-04-11 16:00:00,"235,48",2025-04-11 16:00:00,"235,48",2025-04-11 16:00:00,"151,73",2025-04-11 16:00:00,"236,2",2025-04-11 16:00:00,"309,9",2025-04-11 16:00:00,"79,18",2025-04-11 16:00:00,"388,45",2025-04-11 16:00:00,"54,39",2025-04-11 16:00:00,"166,91",2025-04-11 16:00:00,255,2025-04-11 16:00:00,"245,13",2025-04-11 16:00:00,"599,47",2025-04-11 16:00:00,"43,73"
2025-04-14 16:00:00,"239,06",2025-04-14 16:00:00,"239,06",2025-04-14 16:00:00,"154,36",2025-04-14 16:00:00,"234,72",2025-04-14 16:00:00,"316,07",2025-04-14 16:00:00,"79,17",2025-04-14 16:00:00,"387,81",2025-04-14 16:00:00,"55,41",2025-04-14 16:00:00,"169,13",2025-04-14 16:00:00,"254,55",2025-04-14 16:00:00,"250,84",2025-04-14 16:00:00,"587,06",2025-04-14 16:00:00,"44,3"
2025-04-15 16:00:00,"240,7",2025-04-15 16:00:00,"240,7",2025-04-15 16:00:00,"153,62",2025-04-15 16:00:00,"233,13",2025-04-15 16:00:00,"312,48",2025-04-15 16:00:00,"78,39",2025-04-15 16:00:00,"385,73",2025-04-15 16:00:00,"54,83",2025-04-15 16:00:00,"168,47",2025-04-15 16:00:00,"254,93",2025-04-15 16:00:00,"249,66",2025-04-15 16:00:00,"583,59",2025-04-15 16:00:00,"44,48"
2025-04-16 16:00:00,"238,57",2025-04-16 16:00:00,"238,57",2025-04-16 16:00:00,"153,91",2025-04-16 16:00:00,"229,61",2025-04-16 16:00:00,"309,1",2025-04-16 16:00:00,"76,46",2025-04-16 16:00:00,"371,61",2025-04-16 16:00:00,"53,55",2025-04-16 16:00:00,"166,39",2025-04-16 16:00:00,"249,84",2025-04-16 16:00:00,"252,48",2025-04-16 16:00:00,"585,04",2025-04-16 16:00:00,"43,61"
2025-04-17 16:00:00,"238,81",2025-04-17 16:00:00,"238,81",2025-04-17 16:00:00,"157,47",2025-04-17 16:00:00,"231,96",2025-04-17 16:00:00,"311,3",2025-04-17 16:00:00,78,2025-04-17 16:00:00,"367,78",2025-04-17 16:00:00,"55,76",2025-04-17 16:00:00,"170,63",2025-04-17 16:00:00,"247,26",2025-04-17 16:00:00,"255,86",2025-04-17 16:00:00,"454,11",2025-04-17 16:00:00,"44,04"
2025-04-21 16:00:00,"236,22",2025-04-21 16:00:00,"236,22",2025-04-21 16:00:00,"156,92",2025-04-21 16:00:00,"228,99",2025-04-21 16:00:00,"308,72",2025-04-21 16:00:00,"77,85",2025-04-21 16:00:00,"359,12",2025-04-21 16:00:00,"56,12",2025-04-21 16:00:00,"165,75",2025-04-21 16:00:00,"236,26",2025-04-21 16:00:00,"249,59",2025-04-21 16:00:00,"425,33",2025-04-21 16:00:00,"42,93"
2025-04-22 16:00:00,"240,9",2025-04-22 16:00:00,"240,9",2025-04-22 16:00:00,"157,75",2025-04-22 16:00:00,"235,59",2025-04-22 16:00:00,"319,08",2025-04-22 16:00:00,"78,97",2025-04-22 16:00:00,"366,82",2025-04-22 16:00:00,"57,06",2025-04-22 16:00:00,"167,88",2025-04-22 16:00:00,"243,39",2025-04-22 16:00:00,"261,31",2025-04-22 16:00:00,"427,18",2025-04-22 16:00:00,"43,19"
2025-04-23 16:00:00,"245,48",2025-04-23 16:00:00,"245,48",2025-04-23 16:00:00,"155,38",2025-04-23 16:00:00,"240,88",2025-04-23 16:00:00,"318,48",2025-04-23 16:00:00,"78,74",2025-04-23 16:00:00,"374,39",2025-04-23 16:00:00,"57,39",2025-04-23 16:00:00,"165,73",2025-04-23 16:00:00,"250,48",2025-04-23 16:00:00,"259,08",2025-04-23 16:00:00,"427,96",2025-04-23 16:00:00,"42,7"
2025-04-24 16:00:00,"229,33",2025-04-24 16:00:00,"229,33",2025-04-24 16:00:00,"154,93",2025-04-24 16:00:00,"244,64",2025-04-24 16:00:00,"316,22",2025-04-24 16:00:00,"79,84",2025-04-24 16:00:00,"387,3",2025-04-24 16:00:00,"58,48",2025-04-24 16:00:00,"159,53",2025-04-24 16:00:00,"264,7",2025-04-24 16:00:00,"260,4",2025-04-24 16:00:00,"424,25",2025-04-24 16:00:00,"42,81"
2025-04-25 16:00:00,"232,41",2025-04-25 16:00:00,"232,41",2025-04-25 16:00:00,"154,58",2025-04-25 16:00:00,"243,55",2025-04-25 16:00:00,"316,74",2025-04-25 16:00:00,"82,74",2025-04-25 16:00:00,"391,85",2025-04-25 16:00:00,"57,62",2025-04-25 16:00:00,"161,02",2025-04-25 16:00:00,"267,85",2025-04-25 16:00:00,"259,16",2025-04-25 16:00:00,"418,64",2025-04-25 16:00:00,"41,91"
2025-04-28 16:00:00,"236,16",2025-04-28 16:00:00,"236,16",2025-04-28 16:00:00,"155,35",2025-04-28 16:00:00,"243,22",2025-04-28 16:00:00,"316,81",2025-04-28 16:00:00,"83,19",2025-04-28 16:00:00,"391,16",2025-04-28 16:00:00,"57,31",2025-04-28 16:00:00,"161,85",2025-04-28 16:00:00,"265,64",2025-04-28 16:00:00,"261,61",2025-04-28 16:00:00,420,2025-04-28 16:00:00,"42,39"
2025-04-29 16:00:00,"239,39",2025-04-29 16:00:00,"239,39",2025-04-29 16:00:00,"155,91",2025-04-29 16:00:00,"244,62",2025-04-29 16:00:00,"314,5",2025-04-29 16:00:00,"84,71",2025-04-29 16:00:00,"394,04",2025-04-29 16:00:00,"57,54",2025-04-29 16:00:00,"162,26",2025-04-29 16:00:00,"267,76",2025-04-29 16:00:00,"264,05",2025-04-29 16:00:00,"409,23",2025-04-29 16:00:00,"42,95"
2025-04-30 16:00:00,"241,82",2025-04-30 16:00:00,"241,82",2025-04-30 16:00:00,"156,31",2025-04-30 16:00:00,"244,62",2025-04-30 16:00:00,"319,65",2025-04-30 16:00:00,"85,2",2025-04-30 16:00:00,"395,26",2025-04-30 16:00:00,"56,4",2025-04-30 16:00:00,"162,57",2025-04-30 16:00:00,"268,71",2025-04-30 16:00:00,"264,13",2025-04-30 16:00:00,"411,44",2025-04-30 16:00:00,"44,06"
2025-05-01 16:00:00,"239,66",2025-05-01 16:00:00,"239,66",2025-05-01 16:00:00,"154,46",2025-05-01 16:00:00,"246,89",2025-05-01 16:00:00,"313,64",2025-05-01 16:00:00,"83,26",2025-05-01 16:00:00,"425,4",2025-05-01 16:00:00,"56,76",2025-05-01 16:00:00,"159,98",2025-05-01 16:00:00,"269,33",2025-05-01 16:00:00,"261,45",2025-05-01 16:00:00,"400,68",2025-05-01 16:00:00,"43,3"
2025-05-02 16:00:00,"245,55",2025-05-02 16:00:00,"245,55",2025-05-02 16:00:00,"156,12",2025-05-02 16:00:00,"252,51",2025-05-02 16:00:00,"311,96",2025-05-02 16:00:00,"83,18",2025-05-02 16:00:00,"435,28",2025-05-02 16:00:00,"58,59",2025-05-02 16:00:00,"160,52",2025-05-02 16:00:00,"275,08",2025-05-02 16:00:00,"267,41",2025-05-02 16:00:00,"399,92",2025-05-02 16:00:00,"43,74"
2025-05-05 16:00:00,"249,18",2025-05-05 16:00:00,"249,18",2025-05-05 16:00:00,155,2025-05-05 16:00:00,"252,56",2025-05-05 16:00:00,"315,72",2025-05-05 16:00:00,"82,84",2025-05-05 16:00:00,"436,17",2025-05-05 16:00:00,"57,35",2025-05-05 16:00:00,"158,83",2025-05-05 16:00:00,"272,63",2025-05-05 16:00:00,"267,54",2025-05-05 16:00:00,"404,81",2025-05-05 16:00:00,"43,54"
2025-05-06 16:00:00,"249,12",2025-05-06 16:00:00,"249,12",2025-05-06 16:00:00,"154,47",2025-05-06 16:00:00,"249,25",2025-05-06 16:00:00,"316,79",2025-05-06 16:00:00,"79,04",2025-05-06 16:00:00,"433,31",2025-05-06 16:00:00,"57,04",2025-05-06 16:00:00,"159,25",2025-05-06 16:00:00,"273,36",2025-05-06 16:00:00,"268,05",2025-05-06 16:00:00,"394,51",2025-05-06 16:00:00,"44,15"
2025-05-07 16:00:00,"253,37",2025-05-07 16:00:00,"253,37",2025-05-07 16:00:00,"157,3",2025-05-07 16:00:00,"249,39",2025-05-07 16:00:00,"318,13",2025-05-07 16:00:00,"79,12",2025-05-07 16:00:00,"433,35",2025-05-07 16:00:00,"58,62",2025-05-07 16:00:00,"159,29",2025-05-07 16:00:00,"278,23",2025-05-07 16:00:00,"268,86",2025-05-07 16:00:00,"391,06",2025-05-07 16:00:00,"43,89"
2025-05-08 16:00:00,"254,14",2025-05-08 16:00:00,"254,14",2025-05-08 16:00:00,"155,66",2025-05-08 16:00:00,"253,47",2025-05-08 16:00:00,"313,49",2025-05-08 16:00:00,"77,65",2025-05-08 16:00:00,"438,17",2025-05-08 16:00:00,"58,91",2025-05-08 16:00:00,"158,65",2025-05-08 16:00:00,"279,74",2025-05-08 16:00:00,"270,82",2025-05-08 16:00:00,"385,55",2025-05-08 16:00:00,"43,61"
2025-05-09 16:00:00,"249,2",2025-05-09 16:00:00,"249,2",2025-05-09 16:00:00,"154,22",2025-05-09 16:00:00,"253,08",2025-05-09 16:00:00,"313,68",2025-05-09 16:00:00,"75,97",2025-05-09 16:00:00,"438,73",2025-05-09 16:00:00,"58,3",2025-05-09 16:00:00,"157,66",2025-05-09 16:00:00,"275,42",2025-05-09 16:00:00,"269,75",2025-05-09 16:00:00,"380,64",2025-05-09 16:00:00,"43,61"
2025-05-12 16:00:00,"253,69",2025-05-12 16:00:00,"253,69",2025-05-12 16:00:00,"154,14",2025-05-12 16:00:00,"260,05",2025-05-12 16:00:00,"311,92",2025-05-12 16:00:00,"80,43",2025-05-12 16:00:00,"449,26",2025-05-12 16:00:00,"62,58",2025-05-12 16:00:00,"160,9",2025-05-12 16:00:00,"288,82",2025-05-12 16:00:00,"268,06",2025-05-12 16:00:00,"378,75",2025-05-12 16:00:00,43
2025-05-13 16:00:00,"258,59",2025-05-13 16:00:00,"258,59",2025-05-13 16:00:00,"148,44",2025-05-13 16:00:00,"263,01",2025-05-13 16:00:00,"308,69",2025-05-13 16:00:00,"76,63",2025-05-13 16:00:00,"449,14",2025-05-13 16:00:00,"62,39",2025-05-13 16:00:00,"158,73",2025-05-13 16:00:00,"289,17",2025-05-13 16:00:00,"264,92",2025-05-13 16:00:00,"311,38",2025-05-13 16:00:00,"42,65"
2025-05-14 16:00:00,"257,82",2025-05-14 16:00:00,"257,82",2025-05-14 16:00:00,"146,36",2025-05-14 16:00:00,"265,64",2025-05-14 16:00:00,"307,5",2025-05-14 16:00:00,"73,47",2025-05-14 16:00:00,"452,94",2025-05-14 16:00:00,"61,73",2025-05-14 16:00:00,"158,02",2025-05-14 16:00:00,"290,74",2025-05-14 16:00:00,"262,59",2025-05-14 16:00:00,"308,01",2025-05-14 16:00:00,"42,35"
2025-05-15 16:00:00,"266,68",2025-05-15 16:00:00,"266,68",2025-05-15 16:00:00,"149,61",2025-05-15 16:00:00,"267,49",2025-05-15 16:00:00,"314,48",2025-05-15 16:00:00,"74,8",2025-05-15 16:00:00,"453,13",2025-05-15 16:00:00,"62,4",2025-05-15 16:00:00,"162,41",2025-05-15 16:00:00,"290,76",2025-05-15 16:00:00,"270,9",2025-05-15 16:00:00,"274,35",2025-05-15 16:00:00,"43,48"
2025-05-16 16:00:00,"266,76",2025-05-16 16:00:00,"266,76",2025-05-16 16:00:00,"151,33",2025-05-16 16:00:00,"267,56",2025-05-16 16:00:00,"318,61",2025-05-16 16:00:00,"76,06",2025-05-16 16:00:00,"454,27",2025-05-16 16:00:00,"63,11",2025-05-16 16:00:00,"163,28",2025-05-16 16:00:00,"291,15",2025-05-16 16:00:00,"273,63",2025-05-16 16:00:00,"291,91",2025-05-16 16:00:00,"43,99"
2025-05-19 16:00:00,"268,41",2025-05-19 16:00:00,"268,41",2025-05-19 16:00:00,"152,49",2025-05-19 16:00:00,"264,88",2025-05-19 16:00:00,"321,23",2025-05-19 16:00:00,"77,23",2025-05-19 16:00:00,"458,87",2025-05-19 16:00:00,"62,08",2025-05-19 16:00:00,"164,77",2025-05-19 16:00:00,"287,63",2025-05-19 16:00:00,"274,54",2025-05-19 16:00:00,"315,89",2025-05-19 16:00:00,"44,31"
2025-05-20 16:00:00,"266,95",2025-05-20 16:00:00,"266,95",2025-05-20 16:00:00,"153,66",2025-05-20 16:00:00,"265,68",2025-05-20 16:00:00,"319,8",2025-05-20 16:00:00,"77,97",2025-05-20 16:00:00,"458,17",2025-05-20 16:00:00,"62,56",2025-05-20 16:00:00,"165,64",2025-05-20 16:00:00,"288,06",2025-05-20 16:00:00,"273,71",2025-05-20 16:00:00,"321,58",2025-05-20 16:00:00,"44,22"
2025-05-21 16:00:00,"260,87",2025-05-21 16:00:00,"260,87",2025-05-21 16:00:00,"153,18",2025-05-21 16:00:00,"261,04",2025-05-21 16:00:00,"316,44",2025-05-21 16:00:00,"76,98",2025-05-21 16:00:00,"452,57",2025-05-21 16:00:00,"59,98",2025-05-21 16:00:00,"165,43",2025-05-21 16:00:00,"282,28",2025-05-21 16:00:00,"271,15",2025-05-21 16:00:00,"302,98",2025-05-21 16:00:00,"43,75"
2025-05-22 16:00:00,"260,87",2025-05-22 16:00:00,"260,87",2025-05-22 16:00:00,"153,18",2025-05-22 16:00:00,"261,04",2025-05-22 16:00:00,"314,31",2025-05-22 16:00:00,"76,98",2025-05-22 16:00:00,"454,86",2025-05-22 16:00:00,"61,32",2025-05-22 16:00:00,"165,43",2025-05-22 16:00:00,"283,42",2025-05-22 16:00:00,"271,15",2025-05-22 16:00:00,"296,67",2025-05-22 16:00:00,"43,75"
2025-05-23 16:00:00,"258,63",2025-05-23 16:00:00,"258,63",2025-05-23 16:00:00,"152,94",2025-05-23 16:00:00,"260,71",2025-05-23 16:00:00,"314,57",2025-05-23 16:00:00,"77,58",2025-05-23 16:00:00,"450,18",2025-05-23 16:00:00,"60,02",2025-05-23 16:00:00,"165,86",2025-05-23 16:00:00,"273,13",2025-05-23 16:00:00,"271,04",2025-05-23 16:00:00,"295,57",2025-05-23 16:00:00,"43,32"
2025-05-27 16:00:00,"263,23",2025-05-27 16:00:00,"263,23",2025-05-27 16:00:00,"153,25",2025-05-27 16:00:00,"265,29",2025-05-27 16:00:00,"314,95",2025-05-27 16:00:00,"77,59",2025-05-27 16:00:00,"460,69",2025-05-27 16:00:00,"62,83",2025-05-27 16:00:00,"167,76",2025-05-27 16:00:00,"277,19",2025-05-27 16:00:00,"275,88",2025-05-27 16:00:00,295,2025-05-27 16:00:00,"43,5"
2025-05-28 16:00:00,"260,24",2025-05-28 16:00:00,"260,24",2025-05-28 16:00:00,"152,43",2025-05-28 16:00:00,"263,49",2025-05-28 16:00:00,"312,84",2025-05-28 16:00:00,"76,17",2025-05-28 16:00:00,"457,36",2025-05-28 16:00:00,"61,78",2025-05-28 16:00:00,"167,36",2025-05-28 16:00:00,"276,03",2025-05-28 16:00:00,"273,65",2025-05-28 16:00:00,"298,11",2025-05-28 16:00:00,"43,13"
2025-05-29 16:00:00,"258,69",2025-05-29 16:00:00,"258,69",2025-05-29 16:00:00,"153,58",2025-05-29 16:00:00,"264,37",2025-05-29 16:00:00,"311,86",2025-05-29 16:00:00,"76,4",2025-05-29 16:00:00,"458,68",2025-05-29 16:00:00,"61,44",2025-05-29 16:00:00,"168,56",2025-05-29 16:00:00,"266,92",2025-05-29 16:00:00,"274,41",2025-05-29 16:00:00,"298,17",2025-05-29 16:00:00,"43,33"
2025-05-30 16:00:00,"259,06",2025-05-30 16:00:00,"259,06",2025-05-30 16:00:00,"155,21",2025-05-30 16:00:00,264,2025-05-30 16:00:00,"313,85",2025-05-30 16:00:00,"76,84",2025-05-30 16:00:00,"460,36",2025-05-30 16:00:00,"60,59",2025-05-30 16:00:00,"169,89",2025-05-30 16:00:00,"265,37",2025-05-30 16:00:00,"275,7",2025-05-30 16:00:00,"301,91",2025-05-30 16:00:00,"43,96"
2025-06-02 16:00:00,"263,9",2025-06-02 16:00:00,"263,9",2025-06-02 16:00:00,"155,4",2025-06-02 16:00:00,"264,66",2025-06-02 16:00:00,"312,68",2025-06-02 16:00:00,"76,25",2025-06-02 16:00:00,"461,97",2025-06-02 16:00:00,"61,57",2025-06-02 16:00:00,"167,78",2025-06-02 16:00:00,"261,62",2025-06-02 16:00:00,"276,34",2025-06-02 16:00:00,"304,72",2025-06-02 16:00:00,"44,1"
2025-06-03 16:00:00,"265,2",2025-06-03 16:00:00,"265,2",2025-06-03 16:00:00,"154,42",2025-06-03 16:00:00,"266,27",2025-06-03 16:00:00,"312,39",2025-06-03 16:00:00,"77,14",2025-06-03 16:00:00,"462,97",2025-06-03 16:00:00,"62,37",2025-06-03 16:00:00,"166,85",2025-06-03 16:00:00,"264,47",2025-06-03 16:00:00,"276,07",2025-06-03 16:00:00,"301,22",2025-06-03 16:00:00,"43,83"
2025-06-04 16:00:00,"265,52",2025-06-04 16:00:00,"265,52",2025-06-04 16:00:00,"153,22",2025-06-04 16:00:00,"264,22",2025-06-04 16:00:00,"311,57",2025-06-04 16:00:00,"78,27",2025-06-04 16:00:00,"463,87",2025-06-04 16:00:00,"62,77",2025-06-04 16:00:00,"165,95",2025-06-04 16:00:00,"263,17",2025-06-04 16:00:00,"271,86",2025-06-04 16:00:00,"300,38",2025-06-04 16:00:00,"43,24"
2025-06-05 16:00:00,"266,86",2025-06-05 16:00:00,"266,86",2025-06-05 16:00:00,"153,66",2025-06-05 16:00:00,"261,95",2025-06-05 16:00:00,"308,98",2025-06-05 16:00:00,"77,62",2025-06-05 16:00:00,"467,68",2025-06-05 16:00:00,"62,67",2025-06-05 16:00:00,"162,8",2025-06-05 16:00:00,"267,14",2025-06-05 16:00:00,"271,02",2025-06-05 16:00:00,"295,84",2025-06-05 16:00:00,"43,3"
2025-06-06 16:00:00,"268,87",2025-06-06 16:00:00,"268,87",2025-06-06 16:00:00,"155,03",2025-06-06 16:00:00,"265,73",2025-06-06 16:00:00,"307,36",2025-06-06 16:00:00,"78,97",2025-06-06 16:00:00,"470,38",2025-06-06 16:00:00,"62,8",2025-06-06 16:00:00,"164,02",2025-06-06 16:00:00,"274,51",2025-06-06 16:00:00,"273,69",2025-06-06 16:00:00,"303,22",2025-06-06 16:00:00,"43,8"
2025-06-09 16:00:00,"272,08",2025-06-09 16:00:00,"272,08",2025-06-09 16:00:00,"155,23",2025-06-09 16:00:00,"266,74",2025-06-09 16:00:00,"304,78",2025-06-09 16:00:00,"79,33",2025-06-09 16:00:00,"472,75",2025-06-09 16:00:00,"61,91",2025-06-09 16:00:00,"162,56",2025-06-09 16:00:00,"272,25",2025-06-09 16:00:00,"267,78",2025-06-09 16:00:00,"303,19",2025-06-09 16:00:00,"43,65"
2025-06-10 16:00:00,"276,24",2025-06-10 16:00:00,"276,24",2025-06-10 16:00:00,"156,45",2025-06-10 16:00:00,"268,6",2025-06-10 16:00:00,"300,43",2025-06-10 16:00:00,"81,35",2025-06-10 16:00:00,"470,92",2025-06-10 16:00:00,"63,87",2025-06-10 16:00:00,"162,84",2025-06-10 16:00:00,"268,22",2025-06-10 16:00:00,263,2025-06-10 16:00:00,"303,79",2025-06-10 16:00:00,"44,13"
2025-06-11 16:00:00,"281,52",2025-06-11 16:00:00,"281,52",2025-06-11 16:00:00,"155,26",2025-06-11 16:00:00,"268,15",2025-06-11 16:00:00,"301,72",2025-06-11 16:00:00,"80,32",2025-06-11 16:00:00,"472,62",2025-06-11 16:00:00,"63,11",2025-06-11 16:00:00,"162,11",2025-06-11 16:00:00,"265,91",2025-06-11 16:00:00,"261,27",2025-06-11 16:00:00,"310,56",2025-06-11 16:00:00,"43,74"
2025-06-12 16:00:00,"281,03",2025-06-12 16:00:00,"281,03",2025-06-12 16:00:00,"156,66",2025-06-12 16:00:00,"268,24",2025-06-12 16:00:00,"303,16",2025-06-12 16:00:00,"81,82",2025-06-12 16:00:00,"478,87",2025-06-12 16:00:00,"62,8",2025-06-12 16:00:00,"163,18",2025-06-12 16:00:00,"266,91",2025-06-12 16:00:00,"265,95",2025-06-12 16:00:00,"318,5",2025-06-12 16:00:00,"43,16"
2025-06-13 16:00:00,"277,22",2025-06-13 16:00:00,"277,22",2025-06-13 16:00:00,"157,1",2025-06-13 16:00:00,"264,95",2025-06-13 16:00:00,"301,91",2025-06-13 16:00:00,"81,71",2025-06-13 16:00:00,"474,96",2025-06-13 16:00:00,"60,53",2025-06-13 16:00:00,"160,28",2025-06-13 16:00:00,"258,4",2025-06-13 16:00:00,"263,47",2025-06-13 16:00:00,"313,53",2025-06-13 16:00:00,"43,01"
2025-06-16 16:00:00,"281,83",2025-06-16 16:00:00,"281,83",2025-06-16 16:00:00,"155,22",2025-06-16 16:00:00,"270,36",2025-06-16 16:00:00,"296,29",2025-06-16 16:00:00,"80,96",2025-06-16 16:00:00,"479,14",2025-06-16 16:00:00,"61,9",2025-06-16 16:00:00,"160,88",2025-06-16 16:00:00,"263,88",2025-06-16 16:00:00,"265,14",2025-06-16 16:00:00,"307,66",2025-06-16 16:00:00,"42,5"
2025-06-17 16:00:00,"283,05",2025-06-17 16:00:00,"283,05",2025-06-17 16:00:00,"152,38",2025-06-17 16:00:00,"269,52",2025-06-17 16:00:00,"292,31",2025-06-17 16:00:00,"78,28",2025-06-17 16:00:00,"478,04",2025-06-17 16:00:00,60,2025-06-17 16:00:00,"158,52",2025-06-17 16:00:00,"262,76",2025-06-17 16:00:00,"264,41",2025-06-17 16:00:00,"308,87",2025-06-17 16:00:00,"41,85"
2025-06-18 16:00:00,"283,21",2025-06-18 16:00:00,"283,21",2025-06-18 16:00:00,"150,73",2025-06-18 16:00:00,"273,96",2025-06-18 16:00:00,"289,63",2025-06-18 16:00:00,"79,29",2025-06-18 16:00:00,"480,24",2025-06-18 16:00:00,"59,51",2025-06-18 16:00:00,"158,02",2025-06-18 16:00:00,"259,5",2025-06-18 16:00:00,"264,9",2025-06-18 16:00:00,"307,2",2025-06-18 16:00:00,"41,67"
2025-06-20 16:00:00,"280,97",2025-06-20 16:00:00,"280,97",2025-06-20 16:00:00,"149,79",2025-06-20 16:00:00,275,2025-06-20 16:00:00,"287,46",2025-06-20 16:00:00,"79,06",2025-06-20 16:00:00,"477,4",2025-06-20 16:00:00,"59,79",2025-06-20 16:00:00,"159,08",2025-06-20 16:00:00,"260,63",2025-06-20 16:00:00,"264,98",2025-06-20 16:00:00,"302,01",2025-06-20 16:00:00,"41,7"
2025-06-23 16:00:00,"289,18",2025-06-23 16:00:00,"289,18",2025-06-23 16:00:00,"151,32",2025-06-23 16:00:00,"278,27",2025-06-23 16:00:00,"289,52",2025-06-23 16:00:00,"80,16",2025-06-23 16:00:00,486,2025-06-23 16:00:00,"60,78",2025-06-23 16:00:00,"161,03",2025-06-23 16:00:00,"263,41",2025-06-23 16:00:00,"267,62",2025-06-23 16:00:00,"300,68",2025-06-23 16:00:00,"42,36"
2025-06-24 16:00:00,"293,79",2025-06-24 16:00:00,"293,79",2025-06-24 16:00:00,"152,19",2025-06-24 16:00:00,"281,26",2025-06-24 16:00:00,"291,47",2025-06-24 16:00:00,"80,32",2025-06-24 16:00:00,"490,11",2025-06-24 16:00:00,"61,42",2025-06-24 16:00:00,"160,36",2025-06-24 16:00:00,"271,17",2025-06-24 16:00:00,"266,14",2025-06-24 16:00:00,"305,62",2025-06-24 16:00:00,"42,63"
2025-06-25 16:00:00,"291,06",2025-06-25 16:00:00,"291,06",2025-06-25 16:00:00,"152,28",2025-06-25 16:00:00,"284,06",2025-06-25 16:00:00,"285,55",2025-06-25 16:00:00,"79,67",2025-06-25 16:00:00,"492,27",2025-06-25 16:00:00,"60,83",2025-06-25 16:00:00,"158,97",2025-06-25 16:00:00,"267,76",2025-06-25 16:00:00,"260,81",2025-06-25 16:00:00,"302,02",2025-06-25 16:00:00,"42,12"
